"Sample_ID","total_sites","homozygous_sites","heterozygous_sites","missing_sites","prop_homozygous","prop_heterozygous","prop_missing"
"TIP-272A",983,937,10,36,0.953204476093591,0.0101729399796541,0.0366225839267548
"TIP-276A",983,897,37,49,0.912512716174975,0.0376398779247202,0.0498474059003052
"TIP-281A",983,903,38,42,0.918616480162767,0.0386571719226857,0.0427263479145473
"TIP-282A",983,919,19,45,0.934893184130214,0.0193285859613428,0.0457782299084435
"TIP-285A",983,914,29,40,0.929806714140387,0.0295015259409969,0.0406917599186165
"TIP-287A",983,924,11,48,0.939979654120041,0.0111902339776195,0.0488301119023398
"TIP-293A",983,915,18,50,0.930824008138352,0.0183112919633774,0.0508646998982706
"TIP-296A",983,922,10,51,0.93794506612411,0.0101729399796541,0.051881993896236
"TIP-301-A",983,860,86,37,0.874872838250254,0.0874872838250254,0.0376398779247202
"TIP-304-A",983,896,30,57,0.911495422177009,0.0305188199389624,0.0579857578840285
"TIP-305-A",983,921,10,52,0.936927772126144,0.0101729399796541,0.0528992878942014
"TIP-309-A",983,924,14,45,0.939979654120041,0.0142421159715158,0.0457782299084435
"TIP-313-A",983,915,24,44,0.930824008138352,0.0244150559511699,0.0447609359104781
"TIP-318-A",983,913,23,47,0.928789420142421,0.0233977619532045,0.0478128179043744
"TIP-326-A",983,921,26,36,0.936927772126144,0.0264496439471007,0.0366225839267548
"TIP-329-A",983,892,34,57,0.907426246185148,0.034587995930824,0.0579857578840285
"TIP-330-A",983,931,18,34,0.947100712105799,0.0183112919633774,0.034587995930824
"TIP-338-A",983,917,16,50,0.932858596134283,0.0162767039674466,0.0508646998982706
"TIP-343-A",983,937,16,30,0.953204476093591,0.0162767039674466,0.0305188199389624
"TIP-347-A",983,926,17,40,0.942014242115972,0.017293997965412,0.0406917599186165
"TIP-351-A",983,929,10,44,0.945066124109868,0.0101729399796541,0.0447609359104781
"TIP-356-A",983,896,6,81,0.911495422177009,0.00610376398779247,0.0824008138351984
"TIP-359-A",983,871,29,83,0.886063072227874,0.0295015259409969,0.0844354018311292
"TIP-365-A",983,928,23,32,0.944048830111902,0.0233977619532045,0.0325534079348932
"TIP-366-A",983,924,12,47,0.939979654120041,0.0122075279755849,0.0478128179043744
"TIP-370-A",983,940,14,29,0.956256358087487,0.0142421159715158,0.0295015259409969
"TIP-375-A",983,943,16,24,0.959308240081383,0.0162767039674466,0.0244150559511699
"TIP-380-A",983,952,6,25,0.968463886063072,0.00610376398779247,0.0254323499491353
"TIP-454",983,942,20,21,0.958290946083418,0.0203458799593082,0.0213631739572737
"TIP-458",983,946,13,24,0.96236012207528,0.0132248219735504,0.0244150559511699
"TIP-462",983,872,59,52,0.887080366225839,0.0600203458799593,0.0528992878942014
"TIP-466",983,947,17,19,0.963377416073245,0.017293997965412,0.0193285859613428
"TIP-469",983,940,9,34,0.956256358087487,0.00915564598168871,0.034587995930824
"TIP-475",983,936,22,25,0.952187182095626,0.0223804679552391,0.0254323499491353
"TIP-489",983,944,12,27,0.960325534079349,0.0122075279755849,0.0274669379450661
"TIP-496",983,958,6,19,0.974567650050865,0.00610376398779247,0.0193285859613428
"TIP-498",983,953,6,24,0.969481180061038,0.00610376398779247,0.0244150559511699
"TIP-508",983,947,8,28,0.963377416073245,0.0081383519837233,0.0284842319430315
"TIP-512",983,944,9,30,0.960325534079349,0.00915564598168871,0.0305188199389624
"TIP-521",983,949,4,30,0.965412004069176,0.00406917599186165,0.0305188199389624
"TIP-523",983,951,7,25,0.967446592065107,0.00712105798575788,0.0254323499491353
"TIP-529",983,951,8,24,0.967446592065107,0.0081383519837233,0.0244150559511699
"TIP-534",983,891,6,86,0.906408952187182,0.00610376398779247,0.0874872838250254
"WB0021a",983,722,204,57,0.734486266531027,0.207527975584944,0.0579857578840285
"WB0022a",983,944,8,31,0.960325534079349,0.0081383519837233,0.0315361139369278
"ZDP_0001a",983,767,192,24,0.780264496439471,0.195320447609359,0.0244150559511699
"ZDP_0002a",983,692,259,32,0.703967446592065,0.263479145473042,0.0325534079348932
"ZDP_0004a",983,801,145,37,0.814852492370295,0.147507629704985,0.0376398779247202
"ZDP_0005a",983,832,132,19,0.846388606307223,0.134282807731434,0.0193285859613428
"ZDP_0006a",983,729,204,50,0.741607324516785,0.207527975584944,0.0508646998982706
"ZDP_0007a",983,781,188,14,0.794506612410987,0.191251271617497,0.0142421159715158
"ZDP_0008a",983,798,147,38,0.811800610376399,0.149542217700916,0.0386571719226857
"ZDP_0009a",983,809,134,40,0.822990844354018,0.136317395727365,0.0406917599186165
"ZDP_0010a",983,808,123,52,0.821973550356053,0.125127161749746,0.0528992878942014
"ZDP_0011a",983,823,114,46,0.837232960325534,0.115971515768057,0.046795523906409
"ZDP_0012a",983,798,133,52,0.811800610376399,0.1353001017294,0.0528992878942014
"ZDP_0013a",983,828,131,24,0.842319430315361,0.133265513733469,0.0244150559511699
"ZDP_0014a",983,804,153,26,0.817904374364191,0.155645981688708,0.0264496439471007
"ZDP_0015a",983,801,146,36,0.814852492370295,0.14852492370295,0.0366225839267548
"ZDP_0016a",983,804,149,30,0.817904374364191,0.151576805696846,0.0305188199389624
"ZDP_0017a",983,812,136,35,0.826042726347915,0.138351983723296,0.0356052899287894
"ZDP_0018a",983,840,116,27,0.854526958290946,0.118006103763988,0.0274669379450661
"ZDP_0019a",983,811,143,29,0.825025432349949,0.145473041709054,0.0295015259409969
"ZDP_0020a",983,784,155,44,0.797558494404883,0.157680569684639,0.0447609359104781
"ZDP_0021a",983,836,111,36,0.850457782299084,0.112919633774161,0.0366225839267548
"ZDP_0022a",983,853,87,43,0.867751780264496,0.0885045778229908,0.0437436419125127
"ZDP_0023a",983,827,130,26,0.841302136317396,0.132248219735504,0.0264496439471007
"ZDP_0024a",983,855,107,21,0.869786368260427,0.108850457782299,0.0213631739572737
"ZDP_0025a",983,751,197,35,0.763987792472024,0.200406917599186,0.0356052899287894
"ZDP_0026a",983,765,162,56,0.77822990844354,0.164801627670397,0.0569684638860631
"ZDP_0027a",983,810,136,37,0.824008138351984,0.138351983723296,0.0376398779247202
"ZDP_0028a",983,851,112,20,0.865717192268566,0.113936927772126,0.0203458799593082
"ZDP_0029a",983,814,146,23,0.828077314343845,0.14852492370295,0.0233977619532045
"ZDP_0030a",983,800,143,40,0.81383519837233,0.145473041709054,0.0406917599186165
"ZDP_0031a",983,804,138,41,0.817904374364191,0.140386571719227,0.0417090539165819
"ZDP_0032a",983,794,155,34,0.807731434384537,0.157680569684639,0.034587995930824
"ZDP_0033a",983,725,209,49,0.737538148524924,0.212614445574771,0.0498474059003052
"ZDP_0034a",983,841,97,45,0.855544252288912,0.098677517802645,0.0457782299084435
"ZDP_0035a",983,830,132,21,0.844354018311292,0.134282807731434,0.0213631739572737
"ZDP_0036a",983,740,169,74,0.752797558494405,0.171922685656155,0.0752797558494405
"ZDP_0037a",983,735,233,15,0.747711088504578,0.237029501525941,0.0152594099694812
"ZDP_0038a",983,745,221,17,0.757884028484232,0.224821973550356,0.017293997965412
"ZDP_0039a",983,749,197,37,0.761953204476094,0.200406917599186,0.0376398779247202
"ZDP_0040a",983,732,212,39,0.744659206510682,0.215666327568667,0.0396744659206511
"ZDP_0041a",983,864,94,25,0.878942014242116,0.0956256358087487,0.0254323499491353
"ZDP_0042a",983,794,148,41,0.807731434384537,0.150559511698881,0.0417090539165819
"ZDP_0043a",983,730,205,48,0.742624618514751,0.208545269582909,0.0488301119023398
"ZDP_0044a",983,900,59,24,0.915564598168871,0.0600203458799593,0.0244150559511699
"ZDP_0045a",983,811,107,65,0.825025432349949,0.108850457782299,0.0661241098677518
"ZDP_0046a",983,812,139,32,0.826042726347915,0.141403865717192,0.0325534079348932
"ZDP_0047a",983,822,142,19,0.836215666327569,0.144455747711089,0.0193285859613428
"ZDP_0048a",983,775,144,64,0.788402848423194,0.146490335707019,0.0651068158697864
"ZDP_0049a",983,835,102,46,0.849440488301119,0.103763987792472,0.046795523906409
"ZDP_0050a",983,782,174,27,0.795523906408952,0.177009155645982,0.0274669379450661
"ZDP_0051a",983,828,130,25,0.842319430315361,0.132248219735504,0.0254323499491353
"ZDP_0052a",983,840,109,34,0.854526958290946,0.11088504577823,0.034587995930824
"ZDP_0053a",983,839,105,39,0.853509664292981,0.106815869786368,0.0396744659206511
"ZDP_0054a",983,892,75,16,0.907426246185148,0.0762970498474059,0.0162767039674466
"ZDP_0055a",983,775,175,33,0.788402848423194,0.178026449643947,0.0335707019328586
"ZDP_0056a",983,830,118,35,0.844354018311292,0.120040691759919,0.0356052899287894
"ZDP_0057a",983,757,205,21,0.770091556459817,0.208545269582909,0.0213631739572737
"ZDP_0058a",983,841,107,35,0.855544252288912,0.108850457782299,0.0356052899287894
"ZDP_0059a",983,812,132,39,0.826042726347915,0.134282807731434,0.0396744659206511
"ZDP_0060a",983,773,150,60,0.786368260427263,0.152594099694812,0.0610376398779247
"ZDP_0061a",983,782,160,41,0.795523906408952,0.162767039674466,0.0417090539165819
"ZDP_0062a",983,811,132,40,0.825025432349949,0.134282807731434,0.0406917599186165
"ZDP_0063a",983,808,149,26,0.821973550356053,0.151576805696846,0.0264496439471007
"ZDP_0064a",983,804,155,24,0.817904374364191,0.157680569684639,0.0244150559511699
"ZDP_0065a",983,821,142,20,0.835198372329603,0.144455747711089,0.0203458799593082
"ZDP_0066a",983,806,145,32,0.819938962360122,0.147507629704985,0.0325534079348932
"ZDP_0067a",983,795,173,15,0.808748728382503,0.175991861648016,0.0152594099694812
"ZDP_0068a",983,869,85,29,0.884028484231943,0.08646998982706,0.0295015259409969
"ZDP_0069a",983,839,112,32,0.853509664292981,0.113936927772126,0.0325534079348932
"ZDP_0070a",983,818,131,34,0.832146490335707,0.133265513733469,0.034587995930824
"ZDP_0071a",983,815,119,49,0.829094608341811,0.121057985757884,0.0498474059003052
"ZDP_0072a",983,764,190,29,0.777212614445575,0.193285859613428,0.0295015259409969
"ZDP_0073a",983,766,148,69,0.779247202441506,0.150559511698881,0.0701932858596134
"ZDP_0074a",983,774,182,27,0.787385554425229,0.185147507629705,0.0274669379450661
"ZDP_0075a",983,785,182,16,0.798575788402848,0.185147507629705,0.0162767039674466
"ZDP_0076a",983,822,139,22,0.836215666327569,0.141403865717192,0.0223804679552391
"ZDP_0077a",983,853,110,20,0.867751780264496,0.111902339776195,0.0203458799593082
"ZDP_0078a",983,816,138,29,0.830111902339776,0.140386571719227,0.0295015259409969
"ZDP_0079b",983,830,86,67,0.844354018311292,0.0874872838250254,0.0681586978636826
"ZDP_0080b",983,843,93,47,0.857578840284842,0.0946083418107833,0.0478128179043744
"ZDP_0081a",983,818,129,36,0.832146490335707,0.131230925737538,0.0366225839267548
"ZDP_0082b",983,764,190,29,0.777212614445575,0.193285859613428,0.0295015259409969
"ZDP_0083a",983,831,133,19,0.845371312309257,0.1353001017294,0.0193285859613428
"ZDP_0084a",983,748,203,32,0.760935910478128,0.206510681586979,0.0325534079348932
"ZDP_0085a",983,845,110,28,0.859613428280773,0.111902339776195,0.0284842319430315
"ZDP_0086b",983,824,126,33,0.8382502543235,0.128179043743642,0.0335707019328586
"ZDP_0087a",983,806,134,43,0.819938962360122,0.136317395727365,0.0437436419125127
"ZDP_0088b",983,858,107,18,0.872838250254323,0.108850457782299,0.0183112919633774
"ZDP_0089a",983,780,173,30,0.793489318413021,0.175991861648016,0.0305188199389624
"ZDP_0090a",983,771,193,19,0.784333672431333,0.196337741607325,0.0193285859613428
"ZDP_0091a",983,831,136,16,0.845371312309257,0.138351983723296,0.0162767039674466
"ZDP_0092b",983,851,119,13,0.865717192268566,0.121057985757884,0.0132248219735504
"ZDP_0093a",983,849,103,31,0.863682604272635,0.104781281790437,0.0315361139369278
"ZDP_0094b",983,835,109,39,0.849440488301119,0.11088504577823,0.0396744659206511
"ZDP_0095a",983,777,169,37,0.790437436419125,0.171922685656155,0.0376398779247202
"ZDP_0096a",983,858,91,34,0.872838250254323,0.0925737538148525,0.034587995930824
"ZDP_0097a",983,775,178,30,0.788402848423194,0.181078331637843,0.0305188199389624
"ZDP_0098a",983,754,205,24,0.767039674465921,0.208545269582909,0.0244150559511699
"ZDP_0099b",983,764,194,25,0.777212614445575,0.19735503560529,0.0254323499491353
"ZDP_0100b",983,818,147,18,0.832146490335707,0.149542217700916,0.0183112919633774
"ZDP_0101b",983,780,161,42,0.793489318413021,0.163784333672431,0.0427263479145473
"ZDP_0102a",983,756,191,36,0.769074262461852,0.194303153611394,0.0366225839267548
"ZDP_0103b",983,836,118,29,0.850457782299084,0.120040691759919,0.0295015259409969
"ZDP_0104b",983,761,191,31,0.774160732451678,0.194303153611394,0.0315361139369278
"ZDP_0105b",983,531,118,334,0.540183112919634,0.120040691759919,0.339776195320448
"ZDP_0106b",983,755,143,85,0.768056968463886,0.145473041709054,0.08646998982706
"ZDP_0107b",983,798,155,30,0.811800610376399,0.157680569684639,0.0305188199389624
"ZDP_0108a",983,851,114,18,0.865717192268566,0.115971515768057,0.0183112919633774
"ZDP_0109b",983,810,135,38,0.824008138351984,0.137334689725331,0.0386571719226857
"ZDP_0110a",983,813,149,21,0.82706002034588,0.151576805696846,0.0213631739572737
"ZDP_0111a",983,786,173,24,0.799593082400814,0.175991861648016,0.0244150559511699
"ZDP_0112a",983,765,175,43,0.77822990844354,0.178026449643947,0.0437436419125127
"ZDP_0113b",983,840,91,52,0.854526958290946,0.0925737538148525,0.0528992878942014
"ZDP_0114a",983,826,131,26,0.84028484231943,0.133265513733469,0.0264496439471007
"ZDP_0115b",983,788,166,29,0.801627670396745,0.168870803662258,0.0295015259409969
"ZDP_0116a",983,839,95,49,0.853509664292981,0.0966429298067141,0.0498474059003052
"ZDP_0117a",983,833,121,29,0.847405900305188,0.123092573753815,0.0295015259409969
"ZDP_0118a",983,828,121,34,0.842319430315361,0.123092573753815,0.034587995930824
"ZDP_0119a",983,834,112,37,0.848423194303154,0.113936927772126,0.0376398779247202
"ZDP_0120a",983,808,118,57,0.821973550356053,0.120040691759919,0.0579857578840285
"ZDP_0121a",983,817,134,32,0.831129196337742,0.136317395727365,0.0325534079348932
"ZDP_0122a",983,742,198,43,0.754832146490336,0.201424211597152,0.0437436419125127
"ZDP_0123b",983,843,114,26,0.857578840284842,0.115971515768057,0.0264496439471007
"ZDP_0124b",983,845,116,22,0.859613428280773,0.118006103763988,0.0223804679552391
"ZDP_0125a",983,799,142,42,0.812817904374364,0.144455747711089,0.0427263479145473
"ZDP_0126a",983,844,112,27,0.858596134282808,0.113936927772126,0.0274669379450661
"ZDP_0127b",983,747,188,48,0.759918616480163,0.191251271617497,0.0488301119023398
"ZDP_0128a",983,833,98,52,0.847405900305188,0.0996948118006104,0.0528992878942014
"ZDP_0129b",983,829,117,37,0.843336724313327,0.119023397761953,0.0376398779247202
"ZDP_0130a",983,871,88,24,0.886063072227874,0.0895218718209563,0.0244150559511699
"ZDP_0131a",983,878,81,24,0.893184130213632,0.0824008138351984,0.0244150559511699
"ZDP_0132a",983,805,131,47,0.818921668362157,0.133265513733469,0.0478128179043744
"ZDP_0133a",983,882,77,24,0.897253306205493,0.0783316378433367,0.0244150559511699
"ZDP_0134a",983,818,135,30,0.832146490335707,0.137334689725331,0.0305188199389624
"ZDP_0135a",983,786,161,36,0.799593082400814,0.163784333672431,0.0366225839267548
"ZDP_0136a",983,866,80,37,0.880976602238047,0.081383519837233,0.0376398779247202
"ZDP_0137a",983,769,168,46,0.782299084435402,0.170905391658189,0.046795523906409
"ZDP_0138a",983,839,116,28,0.853509664292981,0.118006103763988,0.0284842319430315
"ZDP_0139a",983,872,64,47,0.887080366225839,0.0651068158697864,0.0478128179043744
"ZDP_0140a",983,849,103,31,0.863682604272635,0.104781281790437,0.0315361139369278
"ZDP_0141a",983,881,91,11,0.896236012207528,0.0925737538148525,0.0111902339776195
"ZDP_0142a",983,829,108,46,0.843336724313327,0.109867751780264,0.046795523906409
"ZDP_0143a",983,830,123,30,0.844354018311292,0.125127161749746,0.0305188199389624
"ZDP_0144a",983,831,107,45,0.845371312309257,0.108850457782299,0.0457782299084435
"ZDP_0145a",983,802,140,41,0.81586978636826,0.142421159715158,0.0417090539165819
"ZDP_0146a",983,804,114,65,0.817904374364191,0.115971515768057,0.0661241098677518
"ZDP_0147a",983,928,10,45,0.944048830111902,0.0101729399796541,0.0457782299084435
"ZDP_0148a",983,779,164,40,0.792472024415056,0.166836215666328,0.0406917599186165
"ZDP_0149a",983,748,171,64,0.760935910478128,0.173957273652085,0.0651068158697864
"ZDP_0150a",983,802,146,35,0.81586978636826,0.14852492370295,0.0356052899287894
"ZDP_0151a",983,778,166,39,0.791454730417091,0.168870803662258,0.0396744659206511
"ZDP_0152a",983,786,155,42,0.799593082400814,0.157680569684639,0.0427263479145473
"ZDP_0153a",983,775,164,44,0.788402848423194,0.166836215666328,0.0447609359104781
"ZDP_0154a",983,771,156,56,0.784333672431333,0.158697863682604,0.0569684638860631
"ZDP_0155a",983,814,120,49,0.828077314343845,0.122075279755849,0.0498474059003052
"ZDP_0156a",983,762,154,67,0.775178026449644,0.156663275686673,0.0681586978636826
"ZDP_0157a",983,801,158,24,0.814852492370295,0.160732451678535,0.0244150559511699
"ZDP_0158a",983,813,142,28,0.82706002034588,0.144455747711089,0.0284842319430315
"ZDP_0159a",983,806,153,24,0.819938962360122,0.155645981688708,0.0244150559511699
"ZDP_0160b",983,750,189,44,0.762970498474059,0.192268565615463,0.0447609359104781
"ZDP_0161a",983,767,172,44,0.780264496439471,0.174974567650051,0.0447609359104781
"ZDP_0162a",983,751,193,39,0.763987792472024,0.196337741607325,0.0396744659206511
"ZDP_0163a",983,782,177,24,0.795523906408952,0.180061037639878,0.0244150559511699
"ZDP_0164a",983,736,132,115,0.748728382502543,0.134282807731434,0.116988809766022
"ZDP_0166a",983,779,165,39,0.792472024415056,0.167853509664293,0.0396744659206511
"ZDP_0167a",983,746,198,39,0.758901322482197,0.201424211597152,0.0396744659206511
"ZDP_0168a",983,817,148,18,0.831129196337742,0.150559511698881,0.0183112919633774
"ZDP_0169a",983,754,165,64,0.767039674465921,0.167853509664293,0.0651068158697864
"ZDP_0170a",983,758,193,32,0.771108850457782,0.196337741607325,0.0325534079348932
"ZDP_0171a",983,687,239,57,0.698880976602238,0.243133265513733,0.0579857578840285
"ZDP_0172b",983,694,225,64,0.706002034587996,0.228891149542218,0.0651068158697864
"ZDP_0173a",983,728,224,31,0.74059003051882,0.227873855544252,0.0315361139369278
"ZDP_0174a",983,724,206,53,0.736520854526958,0.209562563580875,0.0539165818921668
"ZDP_0175b",983,740,156,87,0.752797558494405,0.158697863682604,0.0885045778229908
"ZDP_0176a",983,767,188,28,0.780264496439471,0.191251271617497,0.0284842319430315
"ZDP_0177a",983,731,209,43,0.743641912512716,0.212614445574771,0.0437436419125127
"ZDP_0178a",983,729,219,35,0.741607324516785,0.222787385554425,0.0356052899287894
"ZDP_0179a",983,787,172,24,0.800610376398779,0.174974567650051,0.0244150559511699
"ZDP_0180a",983,738,215,30,0.750762970498474,0.218718209562564,0.0305188199389624
"ZDP_0181a",983,730,207,46,0.742624618514751,0.21057985757884,0.046795523906409
"ZDP_0182a",983,761,180,42,0.774160732451678,0.183112919633774,0.0427263479145473
"ZDP_0183a",983,755,203,25,0.768056968463886,0.206510681586979,0.0254323499491353
"ZDP_0184b",983,747,197,39,0.759918616480163,0.200406917599186,0.0396744659206511
"ZDP_0185a",983,714,228,41,0.726347914547304,0.231943031536114,0.0417090539165819
"ZDP_0186a",983,800,148,35,0.81383519837233,0.150559511698881,0.0356052899287894
"ZDP_0187a",983,937,9,37,0.953204476093591,0.00915564598168871,0.0376398779247202
"ZDP_0188a",983,685,185,113,0.696846388606307,0.188199389623601,0.114954221770092
"ZDP_0189a",983,769,183,31,0.782299084435402,0.18616480162767,0.0315361139369278
"ZDP_0190a",983,757,206,20,0.770091556459817,0.209562563580875,0.0203458799593082
"ZDP_0191a",983,746,211,26,0.758901322482197,0.214649033570702,0.0264496439471007
"ZDP_0192b",983,793,119,71,0.806714140386572,0.121057985757884,0.0722278738555443
"ZDP_0193a",983,775,159,49,0.788402848423194,0.1617497456765,0.0498474059003052
"ZDP_0194a",983,707,232,44,0.719226856561546,0.236012207527976,0.0447609359104781
"ZDP_0195a",983,678,234,71,0.689725330620549,0.238046795523906,0.0722278738555443
"ZDP_0196a",983,729,231,23,0.741607324516785,0.23499491353001,0.0233977619532045
"ZDP_0197a",983,792,157,34,0.805696846388606,0.15971515768057,0.034587995930824
"ZDP_0198a",983,807,156,20,0.820956256358087,0.158697863682604,0.0203458799593082
"ZDP_0199a",983,833,127,23,0.847405900305188,0.129196337741607,0.0233977619532045
"ZDP_0200a",983,755,209,19,0.768056968463886,0.212614445574771,0.0193285859613428
"ZDP_0201a",983,796,143,44,0.809766022380468,0.145473041709054,0.0447609359104781
"ZDP_0202a",983,735,187,61,0.747711088504578,0.190233977619532,0.0620549338758901
"ZDP_0203a",983,821,124,38,0.835198372329603,0.126144455747711,0.0386571719226857
"ZDP_0204a",983,750,178,55,0.762970498474059,0.181078331637843,0.0559511698880977
"ZDP_0205a",983,753,189,41,0.766022380467955,0.192268565615463,0.0417090539165819
"ZDP_0206a",983,792,148,43,0.805696846388606,0.150559511698881,0.0437436419125127
"ZDP_0207a",983,825,120,38,0.839267548321465,0.122075279755849,0.0386571719226857
"ZDP_0208a",983,846,101,36,0.860630722278739,0.102746693794507,0.0366225839267548
"ZDP_0209a",983,847,97,39,0.861648016276704,0.098677517802645,0.0396744659206511
"ZDP_0210a",983,790,117,76,0.803662258392675,0.119023397761953,0.0773143438453713
"ZDP_0211a",983,745,186,52,0.757884028484232,0.189216683621567,0.0528992878942014
"ZDP_0212a",983,746,204,33,0.758901322482197,0.207527975584944,0.0335707019328586
"ZDP_0213a",983,745,202,36,0.757884028484232,0.205493387589013,0.0366225839267548
"ZDP_0214a",983,771,162,50,0.784333672431333,0.164801627670397,0.0508646998982706
"ZDP_0215a",983,771,187,25,0.784333672431333,0.190233977619532,0.0254323499491353
"ZDP_0216a",983,810,122,51,0.824008138351984,0.12410986775178,0.051881993896236
"ZDP_0217a",983,789,116,78,0.80264496439471,0.118006103763988,0.0793489318413021
"ZDP_0218a",983,815,111,57,0.829094608341811,0.112919633774161,0.0579857578840285
"ZDP_0219a",983,849,119,15,0.863682604272635,0.121057985757884,0.0152594099694812
"ZDP_0220a",983,875,56,52,0.890132248219735,0.0569684638860631,0.0528992878942014
"ZDP_0221b",983,801,117,65,0.814852492370295,0.119023397761953,0.0661241098677518
"ZDP_0222a",983,800,140,43,0.81383519837233,0.142421159715158,0.0437436419125127
"ZDP_0223a",983,813,132,38,0.82706002034588,0.134282807731434,0.0386571719226857
"ZDP_0224a",983,768,171,44,0.781281790437436,0.173957273652085,0.0447609359104781
"ZDP_0225b",983,761,185,37,0.774160732451678,0.188199389623601,0.0376398779247202
"ZDP_0226a",983,837,102,44,0.85147507629705,0.103763987792472,0.0447609359104781
"ZDP_0227a",983,756,162,65,0.769074262461852,0.164801627670397,0.0661241098677518
"ZDP_0228b",983,763,161,59,0.776195320447609,0.163784333672431,0.0600203458799593
"ZDP_0229a",983,738,205,40,0.750762970498474,0.208545269582909,0.0406917599186165
"ZDP_0230b",983,816,145,22,0.830111902339776,0.147507629704985,0.0223804679552391
"ZDP_0231b",983,752,173,58,0.76500508646999,0.175991861648016,0.0590030518819939
"ZDP_0232a",983,758,165,60,0.771108850457782,0.167853509664293,0.0610376398779247
"ZDP_0233b",983,808,125,50,0.821973550356053,0.127161749745677,0.0508646998982706
"ZDP_0234b",983,762,190,31,0.775178026449644,0.193285859613428,0.0315361139369278
"ZDP_0235a",983,794,153,36,0.807731434384537,0.155645981688708,0.0366225839267548
"ZDP_0236a",983,779,169,35,0.792472024415056,0.171922685656155,0.0356052899287894
"ZDP_0237a",983,790,141,52,0.803662258392675,0.143438453713123,0.0528992878942014
"ZDP_0238a",983,842,123,18,0.856561546286877,0.125127161749746,0.0183112919633774
"ZDP_0239a",983,809,144,30,0.822990844354018,0.146490335707019,0.0305188199389624
"ZDP_0240b",983,771,164,48,0.784333672431333,0.166836215666328,0.0488301119023398
"ZDP_0241a",983,737,160,86,0.749745676500509,0.162767039674466,0.0874872838250254
"ZDP_0242b",983,754,153,76,0.767039674465921,0.155645981688708,0.0773143438453713
"ZDP_0243a",983,737,191,55,0.749745676500509,0.194303153611394,0.0559511698880977
"ZDP_0244b",983,794,163,26,0.807731434384537,0.165818921668362,0.0264496439471007
"ZDP_0245b",983,750,199,34,0.762970498474059,0.202441505595117,0.034587995930824
"ZDP_0246b",983,700,234,49,0.712105798575788,0.238046795523906,0.0498474059003052
"ZDP_0247b",983,764,182,37,0.777212614445575,0.185147507629705,0.0376398779247202
"ZDP_0248a",983,734,208,41,0.746693794506612,0.211597151576806,0.0417090539165819
"ZDP_0249b",983,735,216,32,0.747711088504578,0.219735503560529,0.0325534079348932
"ZDP_0250a",983,838,95,50,0.852492370295015,0.0966429298067141,0.0508646998982706
"ZDP_0251a",983,697,212,74,0.709053916581892,0.215666327568667,0.0752797558494405
"ZDP_0252b",983,760,181,42,0.773143438453713,0.18413021363174,0.0427263479145473
"ZDP_0253a",983,766,173,44,0.779247202441506,0.175991861648016,0.0447609359104781
"ZDP_0254a",983,760,163,60,0.773143438453713,0.165818921668362,0.0610376398779247
"ZDP_0255a",983,794,125,64,0.807731434384537,0.127161749745677,0.0651068158697864
"ZDP_0256a",983,784,153,46,0.797558494404883,0.155645981688708,0.046795523906409
"ZDP_0257a",983,776,141,66,0.78942014242116,0.143438453713123,0.0671414038657172
"ZDP_0258a",983,759,174,50,0.772126144455748,0.177009155645982,0.0508646998982706
"ZDP_0259a",983,736,189,58,0.748728382502543,0.192268565615463,0.0590030518819939
"ZDP_0261a",983,768,136,79,0.781281790437436,0.138351983723296,0.0803662258392675
"ZDP_0262a",983,796,170,17,0.809766022380468,0.17293997965412,0.017293997965412
"ZDP_0263b",983,766,149,68,0.779247202441506,0.151576805696846,0.069175991861648
"ZDP_0264a",983,807,127,49,0.820956256358087,0.129196337741607,0.0498474059003052
"ZDP_0265b",983,784,151,48,0.797558494404883,0.153611393692777,0.0488301119023398
"ZDP_0266b",983,745,161,77,0.757884028484232,0.163784333672431,0.0783316378433367
"ZDP_0267a",983,756,139,88,0.769074262461852,0.141403865717192,0.0895218718209563
"ZDP_0268b",983,811,132,40,0.825025432349949,0.134282807731434,0.0406917599186165
"ZDP_0269b",983,793,160,30,0.806714140386572,0.162767039674466,0.0305188199389624
"ZDP_0270a",983,825,92,66,0.839267548321465,0.0935910478128179,0.0671414038657172
"ZDP_0271a",983,836,89,58,0.850457782299084,0.0905391658189217,0.0590030518819939
"ZDP_0272a",983,752,170,61,0.76500508646999,0.17293997965412,0.0620549338758901
"ZDP_0273a",983,816,98,69,0.830111902339776,0.0996948118006104,0.0701932858596134
"ZDP_0274a",983,847,78,58,0.861648016276704,0.0793489318413021,0.0590030518819939
"ZDP_0275b",983,868,70,45,0.883011190233978,0.0712105798575788,0.0457782299084435
"ZDP_0276b",983,806,90,87,0.819938962360122,0.0915564598168871,0.0885045778229908
"ZDP_0277a",983,795,156,32,0.808748728382503,0.158697863682604,0.0325534079348932
"ZDP_0278a",983,787,157,39,0.800610376398779,0.15971515768057,0.0396744659206511
"ZDP_0279a",983,819,106,58,0.833163784333672,0.107833163784334,0.0590030518819939
"ZDP_0280a",983,794,167,22,0.807731434384537,0.169888097660224,0.0223804679552391
"ZDP_0281b",983,827,133,23,0.841302136317396,0.1353001017294,0.0233977619532045
"ZDP_0282b",983,777,159,47,0.790437436419125,0.1617497456765,0.0478128179043744
"ZDP_0283a",983,752,183,48,0.76500508646999,0.18616480162767,0.0488301119023398
